channel_key,upload_rank,age_days
fcd3b69b8f91,19,69.44
fcd3b69b8f91,20,75.42
fcd3b69b8f91,21,75.42
fcd3b69b8f91,22,75.42
fcd3b69b8f91,23,85.42
fcd3b69b8f91,24,85.42
fcd3b69b8f91,25,94.34
fcd3b69b8f91,26,94.34
fcd3b69b8f91,27,98.53
fcd3b69b8f91,28,102.48
fcd3b69b8f91,29,104.45
fcd3b69b8f91,30,105.15
fcd3b69b8f91,31,105.15
fcd3b69b8f91,32,105.16
fcd3b69b8f91,33,105.48
fcd3b69b8f91,34,107.6
fcd3b69b8f91,35,108.31
fcd3b69b8f91,36,108.5
fcd3b69b8f91,37,109.83
fcd3b69b8f91,38,110.37
fcd3b69b8f91,39,110.37
fcd3b69b8f91,40,110.48
fcd3b69b8f91,41,113.3
fcd3b69b8f91,42,113.35
fcd3b69b8f91,43,113.37
fcd3b69b8f91,44,113.37
fcd3b69b8f91,45,113.37
fcd3b69b8f91,46,113.37
fcd3b69b8f91,47,160.1
fcd3b69b8f91,48,163.51
fcd3b69b8f91,49,190.32
fcd3b69b8f91,50,190.37
4325187cdc74,1,0.57
4325187cdc74,2,1.57
4325187cdc74,3,2.57
4325187cdc74,4,3.57
4325187cdc74,5,3.86
4325187cdc74,6,4.49
4325187cdc74,7,4.57
4325187cdc74,8,5.53
4325187cdc74,9,5.61
4325187cdc74,10,5.86
4325187cdc74,11,6.44
4325187cdc74,12,6.53
4325187cdc74,13,6.61
4325187cdc74,14,7.57
4325187cdc74,15,8.57
4325187cdc74,16,9.48
4325187cdc74,17,9.57
4325187cdc74,18,10.49
4325187cdc74,19,10.57
4325187cdc74,20,11.49
4325187cdc74,21,11.57
4325187cdc74,22,11.86
4325187cdc74,23,12.53
4325187cdc74,24,12.61
4325187cdc74,25,12.86
4325187cdc74,26,13.44
4325187cdc74,27,13.53
4325187cdc74,28,13.59
4325187cdc74,29,13.69
4325187cdc74,30,14.48
4325187cdc74,31,14.57
4325187cdc74,32,15.57
4325187cdc74,33,16.57
4325187cdc74,34,17.48
4325187cdc74,35,17.57
4325187cdc74,36,18.48
4325187cdc74,37,18.57
4325187cdc74,38,19.57
4325187cdc74,39,20.57
4325187cdc74,40,21.57
4325187cdc74,41,22.57
4325187cdc74,42,23.53
4325187cdc74,43,24.49
4325187cdc74,44,24.57
4325187cdc74,45,25.57
4325187cdc74,46,26.57
4325187cdc74,47,27.57
4325187cdc74,48,28.57
4325187cdc74,49,29.57
4325187cdc74,50,30.49
eab6afd789f2,1,0.14
eab6afd789f2,2,0.48
eab6afd789f2,3,1.14
eab6afd789f2,4,2.15
eab6afd789f2,5,3.16
eab6afd789f2,6,3.47
eab6afd789f2,7,4.15
eab6afd789f2,8,5.11
eab6afd789f2,9,6.14
eab6afd789f2,10,7.16
eab6afd789f2,11,8.1
eab6afd789f2,12,9.16
eab6afd789f2,13,10.12
eab6afd789f2,14,11.13
eab6afd789f2,15,12.16
eab6afd789f2,16,13.13
eab6afd789f2,17,14.11
eab6afd789f2,18,15.14
eab6afd789f2,19,16.13
eab6afd789f2,20,17.13
eab6afd789f2,21,18.13
eab6afd789f2,22,19.12
eab6afd789f2,23,20.1
eab6afd789f2,24,35.12
eab6afd789f2,25,36.08
eab6afd789f2,26,37.09
eab6afd789f2,27,38.09
eab6afd789f2,28,39.08
eab6afd789f2,29,40.09
eab6afd789f2,30,41.09
eab6afd789f2,31,42.08
eab6afd789f2,32,43.08
eab6afd789f2,33,44.09
eab6afd789f2,34,45.14
eab6afd789f2,35,48.08
eab6afd789f2,36,49.08
eab6afd789f2,37,50.06
eab6afd789f2,38,51.05
eab6afd789f2,39,53.16
eab6afd789f2,40,54.17
eab6afd789f2,41,55.1
eab6afd789f2,42,57.09
eab6afd789f2,43,58.09
eab6afd789f2,44,59.09
eab6afd789f2,45,60.09
eab6afd789f2,46,61.09
eab6afd789f2,47,62.08
eab6afd789f2,48,63.09
eab6afd789f2,49,64.08
eab6afd789f2,50,65.09
da8bde162ffe,1,0.43
da8bde162ffe,2,1.43
da8bde162ffe,3,2.43
da8bde162ffe,4,3.43
da8bde162ffe,5,4.43
da8bde162ffe,6,5.42
da8bde162ffe,7,6.43
da8bde162ffe,8,7.43
da8bde162ffe,9,8.43
da8bde162ffe,10,9.43
da8bde162ffe,11,10.43
da8bde162ffe,12,11.43
da8bde162ffe,13,12.43
da8bde162ffe,14,13.43
da8bde162ffe,15,14.43
da8bde162ffe,16,15.43
da8bde162ffe,17,16.43
da8bde162ffe,18,17.43
da8bde162ffe,19,18.43
da8bde162ffe,20,19.43
da8bde162ffe,21,20.43
da8bde162ffe,22,22.43
da8bde162ffe,23,23.43
da8bde162ffe,24,24.43
da8bde162ffe,25,25.43
da8bde162ffe,26,26.43
da8bde162ffe,27,27.43
da8bde162ffe,28,28.43
da8bde162ffe,29,29.43
da8bde162ffe,30,30.43
da8bde162ffe,31,31.43
da8bde162ffe,32,32.43
da8bde162ffe,33,33.43
da8bde162ffe,34,34.43
da8bde162ffe,35,35.43
da8bde162ffe,36,36.43
da8bde162ffe,37,37.43
da8bde162ffe,38,38.43
da8bde162ffe,39,39.43
da8bde162ffe,40,40.43
da8bde162ffe,41,41.43
da8bde162ffe,42,42.43
da8bde162ffe,43,43.43
da8bde162ffe,44,44.43
da8bde162ffe,45,45.43
da8bde162ffe,46,46.43
da8bde162ffe,47,47.43
da8bde162ffe,48,48.43
da8bde162ffe,49,49.43
da8bde162ffe,50,50.43
4cef7d2abbc6,1,1.46
4cef7d2abbc6,2,3.42
4cef7d2abbc6,3,4.48
4cef7d2abbc6,4,5.46
4cef7d2abbc6,5,6.49
4cef7d2abbc6,6,7.49
4cef7d2abbc6,7,8.49
4cef7d2abbc6,8,9.49
4cef7d2abbc6,9,10.01
4cef7d2abbc6,10,10.48
4cef7d2abbc6,11,11.46
4cef7d2abbc6,12,14.48
4cef7d2abbc6,13,15.44
4cef7d2abbc6,14,16.46
4cef7d2abbc6,15,18.49
592c1b304444,1,0.79
592c1b304444,2,1.9
592c1b304444,3,3.4
592c1b304444,4,4.22
592c1b304444,5,5.51
592c1b304444,6,22.9
592c1b304444,7,33.01
592c1b304444,8,34.02
592c1b304444,9,35.07
592c1b304444,10,190.78
2375fdf6056e,1,0.23
2375fdf6056e,2,6.26
2375fdf6056e,3,11.28
2375fdf6056e,4,13.2
2375fdf6056e,5,14.28
2375fdf6056e,6,15.12
2375fdf6056e,7,18.22
2375fdf6056e,8,20.2
2375fdf6056e,9,22.13
2375fdf6056e,10,25.19
2375fdf6056e,11,27.14
2375fdf6056e,12,29.25
2375fdf6056e,13,32.27
2375fdf6056e,14,33.21
2375fdf6056e,15,35.28
2375fdf6056e,16,36.28
2375fdf6056e,17,39.23
2375fdf6056e,18,43.17
2375fdf6056e,19,46.12
2375fdf6056e,20,50.27
2375fdf6056e,21,53.29
2375fdf6056e,22,55.14
2375fdf6056e,23,57.24
2375fdf6056e,24,59.28
2375fdf6056e,25,61.11
2375fdf6056e,26,62.28
2375fdf6056e,27,64.15
2375fdf6056e,28,66.18
2375fdf6056e,29,70.28
2375fdf6056e,30,74.24
2375fdf6056e,31,76.2
2375fdf6056e,32,76.28
2375fdf6056e,33,78.22
2375fdf6056e,34,81.26
2375fdf6056e,35,85.28
2375fdf6056e,36,88.25
2375fdf6056e,37,89.26
2375fdf6056e,38,91.2
2375fdf6056e,39,92.19
2375fdf6056e,40,95.22
2375fdf6056e,41,96.06
2375fdf6056e,42,98.24
2375fdf6056e,43,101.24
2375fdf6056e,44,102.15
2375fdf6056e,45,104.2
2375fdf6056e,46,105.23
2375fdf6056e,47,106.25
2375fdf6056e,48,109.15
2375fdf6056e,49,110.23
2375fdf6056e,50,112.28
62f2518dc18e,1,0.32
62f2518dc18e,2,0.86
62f2518dc18e,3,1.01
62f2518dc18e,4,1.44
62f2518dc18e,5,1.65
62f2518dc18e,6,1.89
62f2518dc18e,7,2.38
62f2518dc18e,8,2.6
62f2518dc18e,9,2.69
62f2518dc18e,10,2.75
62f2518dc18e,11,2.77
62f2518dc18e,12,2.79
62f2518dc18e,13,2.84
62f2518dc18e,14,2.86
62f2518dc18e,15,2.88
62f2518dc18e,16,2.93
62f2518dc18e,17,2.97
62f2518dc18e,18,3.03
62f2518dc18e,19,3.06
62f2518dc18e,20,3.11
62f2518dc18e,21,3.49
62f2518dc18e,22,3.53
62f2518dc18e,23,3.58
62f2518dc18e,24,3.94
62f2518dc18e,25,3.96
62f2518dc18e,26,3.99
62f2518dc18e,27,4.04
62f2518dc18e,28,4.25
62f2518dc18e,29,4.29
62f2518dc18e,30,4.32
62f2518dc18e,31,4.63
62f2518dc18e,32,4.72
62f2518dc18e,33,4.88
62f2518dc18e,34,4.94
62f2518dc18e,35,4.98
62f2518dc18e,36,5.34
62f2518dc18e,37,5.58
62f2518dc18e,38,5.67
62f2518dc18e,39,5.87
62f2518dc18e,40,5.91
62f2518dc18e,41,5.96
62f2518dc18e,42,6.0
62f2518dc18e,43,6.43
62f2518dc18e,44,6.9
62f2518dc18e,45,6.96
62f2518dc18e,46,7.01
62f2518dc18e,47,7.08
62f2518dc18e,48,7.37
62f2518dc18e,49,7.49
62f2518dc18e,50,7.86
b3774b542466,1,0.17
b3774b542466,2,1.17
b3774b542466,3,2.15
b3774b542466,4,2.59
b3774b542466,5,4.12
b3774b542466,6,5.11
b3774b542466,7,6.13
b3774b542466,8,7.14
b3774b542466,9,8.12
b3774b542466,10,9.68
b3774b542466,11,11.57
b3774b542466,12,12.35
b3774b542466,13,14.31
b3774b542466,14,15.12
b3774b542466,15,16.37
b3774b542466,16,17.21
b3774b542466,17,18.23
b3774b542466,18,19.35
b3774b542466,19,20.37
b3774b542466,20,21.47
b3774b542466,21,22.57
b3774b542466,22,23.54
b3774b542466,23,24.23
b3774b542466,24,25.44
b3774b542466,25,26.21
b3774b542466,26,27.35
b3774b542466,27,28.55
b3774b542466,28,30.17
b3774b542466,29,31.52
b3774b542466,30,32.52
b3774b542466,31,33.24
b3774b542466,32,34.45
b3774b542466,33,35.52
b3774b542466,34,36.56
b3774b542466,35,38.22
b3774b542466,36,39.47
b3774b542466,37,40.33
b3774b542466,38,41.2
b3774b542466,39,42.51
b3774b542466,40,43.57
b3774b542466,41,44.52
b3774b542466,42,45.36
b3774b542466,43,46.57
b3774b542466,44,47.44
b3774b542466,45,48.43
b3774b542466,46,49.56
b3774b542466,47,50.58
b3774b542466,48,51.05
b3774b542466,49,51.56
b3774b542466,50,52.07
8805f6372369,1,4.34
8805f6372369,2,6.32
8805f6372369,3,7.34
8805f6372369,4,19.34
8805f6372369,5,20.4
8805f6372369,6,21.26
8805f6372369,7,21.37
8805f6372369,8,21.37
8805f6372369,9,26.31
8805f6372369,10,26.32
8805f6372369,11,26.33
8805f6372369,12,26.34
8805f6372369,13,27.3
8805f6372369,14,27.34
8805f6372369,15,27.35
8805f6372369,16,33.42
8805f6372369,17,81.39
8805f6372369,18,82.28
8805f6372369,19,82.37
8805f6372369,20,82.4
8805f6372369,21,83.27
8805f6372369,22,84.25
8805f6372369,23,84.36
8805f6372369,24,85.2
8805f6372369,25,85.25
8805f6372369,26,85.29
8805f6372369,27,86.2
8805f6372369,28,86.25
8805f6372369,29,87.38
8805f6372369,30,88.2
8805f6372369,31,88.34
8805f6372369,32,88.38
8805f6372369,33,89.2
8805f6372369,34,89.29
8805f6372369,35,89.31
8805f6372369,36,89.37
8805f6372369,37,90.21
8805f6372369,38,90.25
8805f6372369,39,90.32
8805f6372369,40,92.32
8805f6372369,41,95.32
8805f6372369,42,96.32
8805f6372369,43,97.32
8805f6372369,44,98.32
8805f6372369,45,102.32
8805f6372369,46,104.32
8805f6372369,47,109.32
8805f6372369,48,111.32
8805f6372369,49,124.32
8805f6372369,50,132.32
5df2afe3706e,1,0.5
5df2afe3706e,2,1.51
5df2afe3706e,3,3.51
5df2afe3706e,4,4.51
5df2afe3706e,5,5.51
5df2afe3706e,6,6.51
5df2afe3706e,7,7.51
5df2afe3706e,8,8.51
5df2afe3706e,9,10.51
5df2afe3706e,10,11.51
5df2afe3706e,11,12.51
5df2afe3706e,12,13.51
5df2afe3706e,13,14.48
5df2afe3706e,14,15.51
5df2afe3706e,15,16.51
5df2afe3706e,16,17.51
5df2afe3706e,17,18.51
5df2afe3706e,18,20.51
5df2afe3706e,19,21.51
5df2afe3706e,20,22.51
5df2afe3706e,21,23.51
5df2afe3706e,22,25.51
5df2afe3706e,23,26.51
5df2afe3706e,24,27.5
5df2afe3706e,25,28.51
5df2afe3706e,26,29.51
5df2afe3706e,27,31.51
5df2afe3706e,28,32.51
5df2afe3706e,29,33.51
5df2afe3706e,30,34.51
5df2afe3706e,31,35.51
5df2afe3706e,32,36.51
5df2afe3706e,33,38.51
5df2afe3706e,34,39.51
5df2afe3706e,35,40.51
5df2afe3706e,36,41.51
5df2afe3706e,37,42.51
5df2afe3706e,38,43.51
5df2afe3706e,39,45.51
5df2afe3706e,40,46.51
5df2afe3706e,41,47.51
5df2afe3706e,42,48.51
5df2afe3706e,43,49.51
5df2afe3706e,44,50.51
5df2afe3706e,45,52.51
5df2afe3706e,46,53.51
5df2afe3706e,47,54.51
5df2afe3706e,48,55.51
5df2afe3706e,49,56.51
5df2afe3706e,50,57.51
de38e12960a0,1,3.75
de38e12960a0,2,3.75
de38e12960a0,3,3.75
de38e12960a0,4,3.75
de38e12960a0,5,4.28
de38e12960a0,6,4.28
de38e12960a0,7,4.28
de38e12960a0,8,4.73
de38e12960a0,9,4.74
de38e12960a0,10,4.74
de38e12960a0,11,4.74
de38e12960a0,12,4.74
de38e12960a0,13,5.29
de38e12960a0,14,5.29
de38e12960a0,15,5.75
de38e12960a0,16,5.75
de38e12960a0,17,5.75
de38e12960a0,18,5.75
de38e12960a0,19,5.75
de38e12960a0,20,6.27
de38e12960a0,21,6.27
de38e12960a0,22,6.27
de38e12960a0,23,6.49
de38e12960a0,24,6.49
de38e12960a0,25,6.49
de38e12960a0,26,6.49
de38e12960a0,27,6.49
de38e12960a0,28,21.39
de38e12960a0,29,21.39
de38e12960a0,30,21.73
de38e12960a0,31,21.74
de38e12960a0,32,31.75
de38e12960a0,33,31.75
de38e12960a0,34,32.71
de38e12960a0,35,32.71
de38e12960a0,36,33.79
de38e12960a0,37,34.78
de38e12960a0,38,34.78
de38e12960a0,39,34.78
de38e12960a0,40,35.54
de38e12960a0,41,35.73
de38e12960a0,42,35.73
de38e12960a0,43,35.73
de38e12960a0,44,36.5
de38e12960a0,45,42.4
de38e12960a0,46,45.29
de38e12960a0,47,45.29
de38e12960a0,48,46.67
de38e12960a0,49,48.36
de38e12960a0,50,48.37
4b1a422d14ed,1,0.4
4b1a422d14ed,2,0.45
4b1a422d14ed,3,0.7
4b1a422d14ed,4,0.72
4b1a422d14ed,5,1.47
4b1a422d14ed,6,1.52
4b1a422d14ed,7,1.61
4b1a422d14ed,8,1.62
4b1a422d14ed,9,1.67
4b1a422d14ed,10,1.68
4b1a422d14ed,11,1.7
4b1a422d14ed,12,3.44
4b1a422d14ed,13,3.47
4b1a422d14ed,14,3.53
4b1a422d14ed,15,3.59
4b1a422d14ed,16,4.66
4b1a422d14ed,17,4.69
4b1a422d14ed,18,4.75
4b1a422d14ed,19,4.8
4b1a422d14ed,20,4.83
4b1a422d14ed,21,5.4
4b1a422d14ed,22,5.52
4b1a422d14ed,23,5.61
4b1a422d14ed,24,5.66
4b1a422d14ed,25,5.77
4b1a422d14ed,26,5.82
4b1a422d14ed,27,6.43
4b1a422d14ed,28,6.49
4b1a422d14ed,29,6.51
4b1a422d14ed,30,6.57
4b1a422d14ed,31,6.62
4b1a422d14ed,32,6.71
4b1a422d14ed,33,7.41
4b1a422d14ed,34,7.46
4b1a422d14ed,35,7.5
4b1a422d14ed,36,7.56
4b1a422d14ed,37,7.63
4b1a422d14ed,38,7.68
4b1a422d14ed,39,7.7
4b1a422d14ed,40,8.46
4b1a422d14ed,41,8.57
4b1a422d14ed,42,8.58
4b1a422d14ed,43,8.62
4b1a422d14ed,44,8.66
4b1a422d14ed,45,8.69
4b1a422d14ed,46,8.71
4b1a422d14ed,47,10.47
4b1a422d14ed,48,10.57
4b1a422d14ed,49,11.49
4b1a422d14ed,50,11.54
943feaf6e469,1,0.27
943feaf6e469,2,3.35
943feaf6e469,3,4.27
943feaf6e469,4,6.27
943feaf6e469,5,7.28
943feaf6e469,6,13.27
943feaf6e469,7,16.35
943feaf6e469,8,17.29
943feaf6e469,9,19.26
943feaf6e469,10,24.28
943feaf6e469,11,25.29
943feaf6e469,12,31.2
943feaf6e469,13,34.25
943feaf6e469,14,35.31
943feaf6e469,15,38.23
943feaf6e469,16,42.2
943feaf6e469,17,43.25
943feaf6e469,18,47.22
943feaf6e469,19,49.32
943feaf6e469,20,55.28
943feaf6e469,21,60.26
943feaf6e469,22,64.26
943feaf6e469,23,65.36
943feaf6e469,24,69.31
943feaf6e469,25,69.32
943feaf6e469,26,75.42
943feaf6e469,27,76.26
943feaf6e469,28,76.39
943feaf6e469,29,77.39
943feaf6e469,30,77.44
943feaf6e469,31,80.25
943feaf6e469,32,85.1
943feaf6e469,33,86.28
943feaf6e469,34,88.94
943feaf6e469,35,89.27
943feaf6e469,36,93.28
943feaf6e469,37,95.44
943feaf6e469,38,99.17
943feaf6e469,39,100.43
943feaf6e469,40,103.94
943feaf6e469,41,112.25
943feaf6e469,42,117.27
943feaf6e469,43,119.26
943feaf6e469,44,119.27
943feaf6e469,45,122.24
943feaf6e469,46,124.94
943feaf6e469,47,126.33
943feaf6e469,48,129.44
943feaf6e469,49,132.29
943feaf6e469,50,135.25
b9f5dab1a282,1,0.61
b9f5dab1a282,2,1.53
b9f5dab1a282,3,1.61
b9f5dab1a282,4,2.53
b9f5dab1a282,5,2.61
b9f5dab1a282,6,2.69
b9f5dab1a282,7,3.49
b9f5dab1a282,8,3.61
b9f5dab1a282,9,3.69
b9f5dab1a282,10,4.49
b9f5dab1a282,11,4.53
b9f5dab1a282,12,4.61
b9f5dab1a282,13,4.69
b9f5dab1a282,14,5.31
b9f5dab1a282,15,5.61
b9f5dab1a282,16,6.61
b9f5dab1a282,17,7.53
b9f5dab1a282,18,7.61
b9f5dab1a282,19,8.53
b9f5dab1a282,20,8.61
b9f5dab1a282,21,9.61
b9f5dab1a282,22,9.69
b9f5dab1a282,23,9.82
b9f5dab1a282,24,9.86
b9f5dab1a282,25,10.34
b9f5dab1a282,26,10.57
b9f5dab1a282,27,10.61
b9f5dab1a282,28,10.69
b9f5dab1a282,29,10.82
b9f5dab1a282,30,11.35
b9f5dab1a282,31,11.61
b9f5dab1a282,32,11.65
b9f5dab1a282,33,12.53
b9f5dab1a282,34,12.61
b9f5dab1a282,35,13.53
b9f5dab1a282,36,13.61
b9f5dab1a282,37,13.65
b9f5dab1a282,38,14.53
b9f5dab1a282,39,14.57
b9f5dab1a282,40,14.61
b9f5dab1a282,41,15.53
b9f5dab1a282,42,15.61
b9f5dab1a282,43,16.53
b9f5dab1a282,44,16.61
b9f5dab1a282,45,16.69
b9f5dab1a282,46,16.82
b9f5dab1a282,47,17.37
b9f5dab1a282,48,17.57
b9f5dab1a282,49,17.65
b9f5dab1a282,50,17.69
61fa04132f5a,1,0.6
61fa04132f5a,2,0.96
61fa04132f5a,3,1.61
61fa04132f5a,4,1.96
61fa04132f5a,5,2.61
61fa04132f5a,6,2.95
61fa04132f5a,7,3.61
61fa04132f5a,8,3.94
61fa04132f5a,9,4.58
61fa04132f5a,10,4.96
61fa04132f5a,11,5.61
61fa04132f5a,12,5.96
61fa04132f5a,13,6.62
61fa04132f5a,14,6.96
61fa04132f5a,15,7.61
61fa04132f5a,16,7.95
61fa04132f5a,17,8.61
61fa04132f5a,18,8.96
61fa04132f5a,19,9.61
61fa04132f5a,20,9.94
61fa04132f5a,21,10.61
61fa04132f5a,22,10.96
61fa04132f5a,23,11.61
61fa04132f5a,24,11.95
61fa04132f5a,25,12.58
61fa04132f5a,26,12.96
61fa04132f5a,27,13.61
61fa04132f5a,28,13.93
61fa04132f5a,29,14.61
61fa04132f5a,30,14.95
61fa04132f5a,31,15.61
61fa04132f5a,32,15.95
61fa04132f5a,33,16.61
61fa04132f5a,34,16.91
61fa04132f5a,35,17.61
61fa04132f5a,36,17.94
61fa04132f5a,37,18.6
61fa04132f5a,38,18.95
61fa04132f5a,39,19.6
61fa04132f5a,40,19.95
61fa04132f5a,41,20.61
61fa04132f5a,42,20.95
61fa04132f5a,43,21.61
61fa04132f5a,44,21.97
61fa04132f5a,45,22.61
61fa04132f5a,46,22.97
61fa04132f5a,47,23.6
61fa04132f5a,48,23.96
61fa04132f5a,49,24.58
61fa04132f5a,50,24.96
5de09c4ca0ec,1,0.3
5de09c4ca0ec,2,1.31
5de09c4ca0ec,3,5.29
5de09c4ca0ec,4,9.32
5de09c4ca0ec,5,10.32
5de09c4ca0ec,6,11.32
5de09c4ca0ec,7,12.32
5de09c4ca0ec,8,13.31
5de09c4ca0ec,9,14.29
5de09c4ca0ec,10,15.29
5de09c4ca0ec,11,16.49
5de09c4ca0ec,12,17.32
5de09c4ca0ec,13,18.3
5de09c4ca0ec,14,19.32
5de09c4ca0ec,15,20.25
5de09c4ca0ec,16,21.31
5de09c4ca0ec,17,22.29
5de09c4ca0ec,18,23.3
5de09c4ca0ec,19,24.42
5de09c4ca0ec,20,25.27
5de09c4ca0ec,21,26.31
5de09c4ca0ec,22,27.37
04207ae4ae91,1,0.39
04207ae4ae91,2,0.44
04207ae4ae91,3,0.62
04207ae4ae91,4,0.64
04207ae4ae91,5,0.8
04207ae4ae91,6,0.84
04207ae4ae91,7,0.92
04207ae4ae91,8,0.93
04207ae4ae91,9,1.57
04207ae4ae91,10,1.67
04207ae4ae91,11,1.69
04207ae4ae91,12,1.69
04207ae4ae91,13,1.73
04207ae4ae91,14,1.82
04207ae4ae91,15,1.99
04207ae4ae91,16,2.03
04207ae4ae91,17,2.8
04207ae4ae91,18,2.81
04207ae4ae91,19,3.03
04207ae4ae91,20,3.51
04207ae4ae91,21,3.54
04207ae4ae91,22,3.79
04207ae4ae91,23,3.9
04207ae4ae91,24,4.05
04207ae4ae91,25,4.27
04207ae4ae91,26,4.35
04207ae4ae91,27,4.37
04207ae4ae91,28,4.5
04207ae4ae91,29,4.59
04207ae4ae91,30,4.61
04207ae4ae91,31,4.62
04207ae4ae91,32,4.84
04207ae4ae91,33,4.85
04207ae4ae91,34,5.0
04207ae4ae91,35,5.01
04207ae4ae91,36,5.36
04207ae4ae91,37,5.43
04207ae4ae91,38,5.56
04207ae4ae91,39,5.58
04207ae4ae91,40,6.45
04207ae4ae91,41,6.51
04207ae4ae91,42,6.78
04207ae4ae91,43,7.45
04207ae4ae91,44,7.59
04207ae4ae91,45,7.66
04207ae4ae91,46,7.82
04207ae4ae91,47,8.43
04207ae4ae91,48,8.74
04207ae4ae91,49,9.43
04207ae4ae91,50,9.45
038efb7faad5,1,0.07
038efb7faad5,2,0.17
038efb7faad5,3,0.3
038efb7faad5,4,0.4
038efb7faad5,5,0.95
038efb7faad5,6,1.07
038efb7faad5,7,1.17
038efb7faad5,8,1.3
038efb7faad5,9,1.4
038efb7faad5,10,1.95
038efb7faad5,11,2.07
038efb7faad5,12,2.17
038efb7faad5,13,2.3
038efb7faad5,14,2.4
038efb7faad5,15,2.95
038efb7faad5,16,3.07
038efb7faad5,17,3.17
038efb7faad5,18,3.3
038efb7faad5,19,3.4
038efb7faad5,20,3.95
038efb7faad5,21,4.07
038efb7faad5,22,4.17
038efb7faad5,23,4.3
038efb7faad5,24,4.4
038efb7faad5,25,4.95
038efb7faad5,26,5.07
038efb7faad5,27,5.17
038efb7faad5,28,5.3
038efb7faad5,29,5.38
038efb7faad5,30,5.95
038efb7faad5,31,6.07
038efb7faad5,32,6.17
038efb7faad5,33,6.23
038efb7faad5,34,6.3
038efb7faad5,35,6.4
038efb7faad5,36,6.95
038efb7faad5,37,7.07
038efb7faad5,38,7.17
038efb7faad5,39,7.3
038efb7faad5,40,7.4
038efb7faad5,41,7.95
038efb7faad5,42,8.07
038efb7faad5,43,8.17
038efb7faad5,44,8.3
038efb7faad5,45,8.4
038efb7faad5,46,8.95
038efb7faad5,47,9.07
038efb7faad5,48,9.17
038efb7faad5,49,9.3
038efb7faad5,50,9.4
c5ed51744a10,1,0.3
c5ed51744a10,2,0.37
c5ed51744a10,3,1.35
c5ed51744a10,4,1.49
c5ed51744a10,5,1.65
c5ed51744a10,6,2.3
c5ed51744a10,7,4.52
c5ed51744a10,8,5.32
c5ed51744a10,9,6.45
c5ed51744a10,10,7.45
c5ed51744a10,11,8.24
c5ed51744a10,12,8.33
c5ed51744a10,13,11.34
c5ed51744a10,14,12.33
c5ed51744a10,15,13.51
c5ed51744a10,16,14.32
c5ed51744a10,17,14.52
c5ed51744a10,18,14.82
c5ed51744a10,19,15.3
c5ed51744a10,20,15.42
c5ed51744a10,21,18.3
c5ed51744a10,22,18.39
c5ed51744a10,23,19.39
c5ed51744a10,24,20.42
c5ed51744a10,25,21.39
c5ed51744a10,26,21.65
c5ed51744a10,27,21.65
c5ed51744a10,28,22.24
c5ed51744a10,29,22.35
c5ed51744a10,30,25.16
c5ed51744a10,31,25.48
c5ed51744a10,32,25.64
c5ed51744a10,33,26.5
c5ed51744a10,34,27.17
c5ed51744a10,35,27.44
c5ed51744a10,36,27.53
c5ed51744a10,37,28.33
c5ed51744a10,38,28.53
c5ed51744a10,39,29.07
c5ed51744a10,40,29.42
c5ed51744a10,41,32.1
c5ed51744a10,42,32.41
c5ed51744a10,43,33.32
c5ed51744a10,44,33.4
c5ed51744a10,45,34.41
c5ed51744a10,46,34.52
c5ed51744a10,47,34.6
c5ed51744a10,48,35.25
c5ed51744a10,49,35.44
c5ed51744a10,50,36.22
0f5164d5a672,1,0.42
0f5164d5a672,2,0.8
0f5164d5a672,3,1.34
0f5164d5a672,4,2.4
0f5164d5a672,5,3.41
0f5164d5a672,6,4.29
0f5164d5a672,7,4.4
0f5164d5a672,8,5.43
0f5164d5a672,9,5.8
0f5164d5a672,10,7.36
0f5164d5a672,11,8.5
0f5164d5a672,12,8.8
0f5164d5a672,13,9.41
0f5164d5a672,14,11.42
0f5164d5a672,15,13.43
0f5164d5a672,16,14.39
0f5164d5a672,17,14.8
0f5164d5a672,18,16.38
0f5164d5a672,19,17.38
0f5164d5a672,20,19.41
0f5164d5a672,21,20.52
0f5164d5a672,22,21.38
0f5164d5a672,23,21.8
0f5164d5a672,24,23.31
0f5164d5a672,25,23.65
0f5164d5a672,26,24.53
0f5164d5a672,27,27.4
0f5164d5a672,28,28.36
0f5164d5a672,29,28.69
0f5164d5a672,30,29.44
0f5164d5a672,31,38.42
0f5164d5a672,32,41.36
0f5164d5a672,33,42.45
0f5164d5a672,34,45.39
0f5164d5a672,35,46.39
0f5164d5a672,36,47.31
0f5164d5a672,37,48.4
0f5164d5a672,38,49.42
0f5164d5a672,39,51.39
0f5164d5a672,40,51.56
0f5164d5a672,41,52.32
0f5164d5a672,42,54.39
0f5164d5a672,43,56.4
0f5164d5a672,44,64.52
0f5164d5a672,45,66.41
0f5164d5a672,46,69.32
0f5164d5a672,47,71.44
0f5164d5a672,48,72.56
0f5164d5a672,49,86.35
0f5164d5a672,50,87.32
599ef944eb87,1,0.15
599ef944eb87,2,0.4
599ef944eb87,3,0.87
599ef944eb87,4,1.53
599ef944eb87,5,1.85
599ef944eb87,6,2.83
599ef944eb87,7,4.24
599ef944eb87,8,4.86
599ef944eb87,9,5.35
599ef944eb87,10,5.84
599ef944eb87,11,6.28
599ef944eb87,12,6.82
599ef944eb87,13,7.85
599ef944eb87,14,7.93
599ef944eb87,15,8.53
599ef944eb87,16,8.77
